status,error_message,method,shape,size,T,H,W,noise_std,seed,speed,direction_deg,vx_gt,vy_gt,vx_hat,vy_hat,endpoint_error,speed_error,angular_error_deg,success_at_0.1,success_at_0.2,success_at_0.5,runtime_sec,top1_score,top2_score,peak_ratio,peak_margin
ok,,phase,disk,5.0,32,128,128,0.05,1,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,47.401779058389366,25635.224418170685,25370.84196789621,1.0104207203926865,264.3824502744756
ok,,phase,disk,5.0,32,128,128,0.05,2,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,47.75771166617051,26268.74281565057,25790.957588312383,1.0185253000282046,477.7852273381868
ok,,phase,disk,5.0,32,128,128,0.05,3,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,47.88941435934976,25827.560438845318,25640.417077461865,1.0072987643226736,187.1433613834488
ok,,phase,disk,5.0,32,128,128,0.05,4,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,47.68179439008236,25782.56544963802,25533.487065227804,1.009754969377035,249.0783844102152
ok,,phase,disk,5.0,64,128,128,0.05,0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,49.49462566897273,26058.40643863097,25675.1454366176,1.0149273157170422,383.26100201336885
ok,,phase,disk,5.0,64,128,128,0.05,1,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,49.27160913636908,26339.294429217152,26007.02342318505,1.0127762028212686,332.2710060320969
ok,,phase,disk,5.0,64,128,128,0.05,2,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,49.31087823212147,26426.01170585519,25905.687582187835,1.020085323812255,520.3241236673566
ok,,phase,disk,5.0,64,128,128,0.05,3,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,49.4533249870874,26689.488904394253,26105.27424310481,1.0223791811512477,584.214661289443
ok,,phase,disk,5.0,16,128,128,0.1,0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.2000000000000001,0.0253285325323848,0.0103416558635551,5.1944289077348,True,True,True,47.07856138097122,17979.271540096077,17902.252340179242,1.0043022072560095,77.01919991683462
ok,,phase,disk,5.0,16,128,128,0.1,1,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,47.574736623093486,18448.329355745336,18341.18315443435,1.0058418369419686,107.1462013109849
ok,,phase,disk,5.0,64,128,128,0.05,4,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,49.28464540513232,26585.68435304812,26070.55860880854,1.0197589070479498,515.1257442395763
ok,,phase,disk,5.0,16,128,128,0.1,2,0.25,45.0,0.1767766952966369,0.1767766952966368,0.2000000000000001,0.2000000000000001,0.0328427124746192,0.0328427124746192,1.2074182697257331e-06,True,True,True,47.07982163690031,18557.4090262642,18509.01295168086,1.0026147301700898,48.39607458334285
ok,,phase,disk,5.0,16,128,128,0.1,3,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,47.44975374778733,18138.42069726131,18098.95852027275,1.002180356231236,39.46217698855981
ok,,phase,disk,5.0,16,128,128,0.1,4,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,46.85815138602629,18183.321093605267,18113.645265911066,1.0038465933649108,69.67582769420187
ok,,phase,disk,5.0,32,128,128,0.1,0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,48.26860606484115,19590.381405933997,19542.838567367715,1.002432749899785,47.54283856627808
ok,,phase,disk,5.0,32,128,128,0.1,1,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,48.41042390884832,19337.83497383127,19195.755133646613,1.0074016280784712,142.07984018465868
ok,,phase,disk,5.0,32,128,128,0.1,2,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,48.44097418896854,19894.38222021048,19635.635076842394,1.0131774267730838,258.7471433680876
ok,,phase,disk,5.0,32,128,128,0.1,4,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,48.20179994730279,19235.77027018115,19169.767330184262,1.0034430746529177,66.00293999688438
ok,,phase,disk,5.0,32,128,128,0.1,3,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,48.58657119423151,19558.472719255544,19503.07192221535,1.0028406190194628,55.40079704019445
ok,,phase,disk,5.0,64,128,128,0.1,0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,50.43981887260452,19703.036003234527,19582.325414041246,1.0061642622436826,120.7105891932806
