status,error_message,method,shape,size,T,H,W,noise_std,seed,speed,direction_deg,vx_gt,vy_gt,vx_hat,vy_hat,endpoint_error,speed_error,angular_error_deg,success_at_0.1,success_at_0.2,success_at_0.5,runtime_sec,top1_score,top2_score,peak_ratio,peak_margin
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.2,4.0,0.25,0.0,0.25,0.0,0.2999999999999998,-0.0333333333333332,0.0600925212577329,0.051846171271247,6.34019174590985,True,True,True,47.26592707959935,8241.194921640788,8216.378218199008,1.0030203944831568,24.81670344178019
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.2,0.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.359943171963096,8269.22719919254,8257.918205337552,1.0013694727380174,11.30899385498924
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.2,1.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0333333333333332,0.0372677996249963,0.0187419249432849,7.125016348901757,True,True,True,48.39027465321124,8030.08185937466,8008.890638658811,1.0026459620529162,21.19122071584843
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.2,2.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0333333333333332,0.0372677996249963,0.0142977396044841,8.130102354155916,True,True,True,48.59570513898507,8458.145419562123,8435.806476041656,1.0026481100039348,22.338943520466277
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.2,4.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0333333333333332,0.0372677996249963,0.0187419249432849,7.125016348901757,True,True,True,48.63977924361825,8328.091880278376,8320.572384147736,1.0009037234199134,7.519496130640618
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.2,3.0,0.25,0.0,0.25,0.0,0.2333333333333334,-0.0333333333333332,0.0372677996249963,0.0142977396044841,8.130102354155916,True,True,True,49.018504473846406,8500.07217370356,8448.737979944179,1.0060759599695526,51.33419375938138
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.2,0.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.6103282077238,7783.83475623882,7767.640869721812,1.0020847882630788,16.19388651700774
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.2,1.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.45205109240487,7992.032168076917,7987.530984477862,1.0005635262771189,4.501183599054457
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.0,0.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,43.75331825111061,10222.87679416628,10170.812504735144,1.005118990189515,52.06428943113679
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.0,1.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,43.792124365922064,10222.87679416628,10170.812504735144,1.005118990189515,52.06428943113679
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.0,2.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,44.18869706196711,10222.87679416628,10170.812504735144,1.005118990189515,52.06428943113679
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.2,2.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.61001464910805,8029.458525091215,8000.459839065557,1.0036246274100469,28.998686025657666
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.0,3.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,43.67395999096334,10222.87679416628,10170.812504735144,1.005118990189515,52.06428943113679
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.2,3.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.6028500511311,7709.311857153018,7679.379596786077,1.0038977446015909,29.93226036694159
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.2,4.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.651259302161634,7883.830541404946,7848.097215919242,1.004553119629204,35.73332548570397
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.0,4.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,43.528808102943,10222.87679416628,10170.812504735144,1.005118990189515,52.06428943113679
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.0,0.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,44.88272269396112,10222.876762633923,10170.812557185727,1.0051189819058663,52.06420544819412
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.0,1.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,44.85763968108222,10222.876762633923,10170.812557185727,1.0051189819058663,52.06420544819412
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.0,2.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,45.16132271569222,10222.876762633923,10170.812557185727,1.0051189819058663,52.06420544819412
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.0,3.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,44.54892271477729,10222.876762633923,10170.812557185727,1.0051189819058663,52.06420544819412
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.0,4.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,44.68325957329944,10222.876762633923,10170.812557185727,1.0051189819058663,52.06420544819412
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.0,0.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,46.72480436740443,10222.876810359076,10170.812581674274,1.0051189841781778,52.06422868480331
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.0,1.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,46.80702998815104,10222.876810359076,10170.812581674274,1.0051189841781778,52.06422868480331
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.0,2.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,46.64444211870432,10222.876810359076,10170.812581674274,1.0051189841781778,52.06422868480331
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.0,3.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,46.96392435999587,10222.876810359076,10170.812581674274,1.0051189841781778,52.06422868480331
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.0,4.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,46.95826414600015,10222.876810359076,10170.812581674274,1.0051189841781778,52.06422868480331
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.05,1.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.2000000000000001,0.0253285325323848,0.0103416558635551,5.1944289077348,True,True,True,47.39515954628587,9485.413502173751,9459.247130253983,1.0027662214084752,26.1663719197677
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.05,0.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.2000000000000001,0.0253285325323848,0.0103416558635551,5.1944289077348,True,True,True,48.04859597887844,9470.70081648709,9411.278740795671,1.0063139215539154,59.422075691418286
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.05,2.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,47.605729698669165,9590.942407137803,9571.321829181756,1.002049933990959,19.6205779560496
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.05,3.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,47.37808302696794,9547.0183260851,9495.077089840666,1.0054703332846031,51.94123624443273
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.05,4.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,47.47703557787463,9550.858479867788,9541.044079956602,1.0010286505154924,9.81439991118532
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.05,0.0,0.25,45.0,0.1767766952966369,0.1767766952966368,0.1666666666666665,0.1666666666666665,0.0142977396044843,0.0142977396044843,0.0,True,True,True,48.387496272102,9592.162109764891,9586.476533723182,1.0005930829770155,5.685576041711101
